13963704,45875200
14062000,46145536
14091952,46145536
14110648,46145536
14128960,46145536
14147272,46145536
13043216,48640000
15336040,48640000
14532504,49451008
16648000,49987584
19526112,52961280
11665960,55734272
14529304,55734272
15953224,55734272
15970496,55734272
15987768,55734272
16005040,55734272
16022312,55734272
16039584,55734272
16056856,55734272
16074128,55734272
16091440,55734272
16108712,55734272
16125984,55734272
16143256,55734272
16160528,55734272
16177800,55734272
11407944,55132160
11453160,43499520
11377680,43618304
11422896,42569728
11441736,42569728
11459664,42569728
11477592,42569728
11495520,42569728
11513448,42569728
11531376,42569728
11549304,42569728
12470560,43417600
11975392,43012096
11817736,44634112
11748704,44634112
11753952,44904448
12045288,44904448
12062560,44904448
12079832,44904448
12097104,44904448
12114376,44904448
12131648,44904448
11934144,44904448
12642392,44904448
12276152,45031424
12080024,45031424
12695792,45031424
13507776,45838336
13730216,46919680
12764376,47460352
13363088,47996928
14212600,47796224
12966776,47796224
13750456,47796224
14059144,47796224
13028088,47796224
13592512,47796224
14527032,47796224
13429144,48062464
14438872,48599040
13196872,49135616
14255264,49135616
13116920,49405952
13134192,49405952
13151432,49405952
13889712,49405952
14461752,49405952
13390904,49676288
13940648,49676288
14874848,49676288
13730944,49676288
14437632,49946624
14454904,49946624
14472144,49946624
13843456,49946624
14534424,49946624
15286600,51027968
14524224,51027968
14541464,51027968
14558704,51027968
14575944,51027968
14593184,51027968
14610424,51027968
14744992,51027968
15046256,51027968
15822256,51298304
14453048,53190656
17204392,54812672
15702200,55353344
16104200,55353344
16121440,55353344
16138680,55353344
16170096,55353344
16235312,55353344
16252552,55353344
15333352,55353344
14028264,55353344
17136680,55353344
15976896,55623680
14894704,55623680
15741080,55623680
15758320,55623680
15775560,55623680
15792800,55623680
15810040,55623680
15827280,55623680
15844520,55623680
15861760,55623680
15879000,55623680
15896240,55623680
15913480,55623680
16274952,55623680
14622664,48824320
14429088,49614848
14202496,50155520
16090656,51236864
16204168,52318208
15077352,52318208
15607352,52588544
15158088,52588544
15175216,52588544
15192344,52588544
15113168,52588544
15999296,52588544
14690296,52588544
15770832,52588544
15972192,52588544
15989288,52588544
16006384,52588544
16023480,52588544
16040576,52588544
16057672,52588544
16074768,52588544
16091864,52588544
16108960,52588544
16126056,52588544
16143152,52588544
16160248,52588544
16177344,52588544
15159456,49262592
14696200,49057792
15427840,50712576
15119728,50982912
15751504,50982912
15817480,52064256
14831360,53145600
15805800,53145600
16707032,53145600
15364744,53145600
16119096,53145600
15258560,53686272
16177512,53686272
16576624,53686272
16593720,53686272
16610816,53686272
16627912,53686272
16645008,53686272
16662104,53686272
16392528,53686272
17087160,53686272
15586752,53686272
16476952,53686272
17183584,53686272
17110344,53686272
16082064,53956608
16099192,53956608
16116288,53956608
16133384,53956608
16150480,53956608
16767496,53956608
17466488,53956608
16373624,53956608
17110536,53956608
15953152,53956608
16690272,53956608
15809136,54226944
15826264,54226944
15843360,54226944
15860456,54226944
15877552,54226944
15959680,54226944
16118496,54226944
14224360,46125056
14321288,46395392
14351544,46395392
12823856,48287744
14581800,48558080
13714344,49967104
15783560,49967104
18086728,51048448
20154800,53481472
20173128,53481472
20191424,53481472
20209720,53481472
20230472,53481472
20248512,53481472
20266552,53481472
20284592,53481472
20302632,53751808
20320704,53751808
20338744,53751808
20356784,53751808
20374824,53751808
11331816,54562816
13720160,55144448
16346272,55144448
18615784,55410688
13119120,55410688
15553272,55681024
18389496,58384384
12722360,60006400
15483816,60006400
17911880,60006400
12653552,60006400
15262440,59912192
18046632,59912192
12719768,60436480
15525744,60702720
16153080,60702720
11825592,59629568
11870808,43900928
11788064,44171264
11833280,44171264
11852088,44171264
12639792,46600192
12482208,46600192
12301608,46600192
12316200,46559232
12900976,46559232
12745104,46829568
12264432,47095808
13078656,47095808
12889304,47095808
13816976,47632384
14440336,49790976
14051616,50061312
14068888,50061312
14086128,50061312
14103368,50061312
14120608,50061312
14137848,50061312
14155088,50061312
14172328,50061312
14189568,50061312
14206808,50061312
14224048,50061312
14241288,50061312
13376928,51142656
12980600,53846016
12978472,55738368
13695704,55738368
13457384,55738368
12891336,56279040
13101648,56279040
13118888,56279040
13136128,56279040
13645208,56279040
13428440,56279040
13167816,56549376
13185088,56549376
13202328,56549376
13219568,56549376
13236808,56549376
13254048,56549376
13271288,56549376
13288528,56549376
13305768,56549376
13396560,57630720
14161576,58982400
14758192,59252736
13658784,59523072
14587536,59523072
13523744,59523072
14622224,59793408
13532256,59793408
14703456,59793408
14720696,59793408
14737936,59793408
14755176,59793408
14772416,59793408
14789656,59793408
14827552,59793408
14886016,59793408
14903256,59793408
14920496,59793408
14958240,59793408
13556672,59793408
14493792,61956096
14433976,49311744
14330704,49852416
15479336,50663424
14410664,52015104
15148312,52281344
14107320,52551680
14781632,52551680
15703672,52551680
14431224,52551680
15128672,52551680
15145800,52551680
15162928,52551680
15180056,52551680
15197184,52551680
15214312,52551680
14335600,52551680
15023256,52551680
15760424,52551680
14453720,52822016
15161192,52822016
15178320,52822016
15195448,52822016
15212576,52822016
15229768,52822016
15246896,52822016
16220584,52822016
14692504,52822016
14743360,52822016
14760488,52822016
14777584,52822016
14794680,52822016
14811776,52822016
15151976,52822016
14735936,50618368
15191104,52240384
16065216,53321728
14619496,53592064
15658992,53592064
15770544,53592064
16531856,53862400
15251256,53862400
16326112,53862400
