12014688,43909120
12131448,46006272
12241632,46272512
12260528,46272512
12278832,46272512
12297136,46272512
12366792,46272512
12385096,46272512
12403384,46272512
12421672,46542848
12439992,46542848
12458280,46542848
12476568,46542848
12494856,46542848
12513144,46542848
14769776,48766976
13470224,43958272
13092800,43466752
13130720,43466752
13149056,43466752
13167344,43466752
13351264,43831296
11573840,44945408
11551472,45150208
12408536,45961216
11762192,45961216
11731776,45961216
11990200,46374912
12327520,46374912
12151192,46374912
12589968,46645248
12389776,46915584
11948760,46915584
12496808,46915584
12367400,46915584
12649000,47181824
12691016,48259072
13864368,49340416
12203040,50151424
13895800,50319360
13913096,50319360
13930360,50319360
13154528,50319360
13405272,50319360
12653512,50860032
13357880,50860032
13375480,50860032
13393080,50860032
12013744,43970560
12209632,44240896
12240688,44240896
12259552,44240896
14347280,46465024
13572128,48627712
13625144,48627712
13643448,48627712
13801080,48627712
13819368,48627712
13837656,48627712
13855944,48627712
13874336,48627712
14386368,48627712
15008992,48627712
13951928,49500160
17731568,50847744
21216928,54845440
21234992,54845440
12677624,55656448
14565040,55656448
17654960,55656448
17672224,55656448
19161992,55926784
15120576,56467456
18843072,59772928
18860368,59772928
13282008,60854272
13902592,60854272
15735848,60854272
17054776,60854272
13158336,60854272
17420480,61202432
18057312,61202432
19885816,61202432
12461344,44896256
13722008,46247936
11874232,46333952
11919424,44441600
11938256,44441600
11956176,44441600
12014328,43732992
12210216,46096384
12241304,46096384
12260168,46096384
12278472,46096384
12296776,46096384
12315080,46096384
13553600,47509504
13852808,50483200
13871192,50483200
13889816,50483200
13908104,50483200
13926392,50483200
15618080,50814976
13422712,51355648
16493592,52162560
18758960,54054912
18776624,54054912
21274848,57430016
14863880,57700352
16057344,57700352
18283696,57970688
18301032,57970688
13237184,57970688
16308256,58572800
16325552,58572800
19430760,61816832
15273024,62357504
17479032,62357504
17496304,62357504
18359448,62357504
14300392,62357504
15540688,62783488
18563344,62783488
12622224,63053824
12842592,46247936
12649896,48062464
11904208,48140288
12211688,46092288
12229816,46092288
12014064,43847680
12130824,45944832
12241008,46211072
12259904,46211072
12278208,46211072
12924216,50388992
13610672,50659328
13682976,50659328
13701600,50659328
13858512,50659328
13876840,50659328
13895128,50659328
13913416,50659328
14212688,50659328
15057808,50659328
16092696,50659328
16561976,52334592
18141472,53145600
20675984,56119296
11479272,57200640
12431744,57200640
14981048,57200640
17775032,57225216
18354768,57491456
14300488,57761792
15849624,57761792
18971856,61001728
18989152,61001728
13709576,62083072
15165080,62083072
17085960,62353408
12363256,62353408
15129992,62910464
17856648,62910464
18182320,62910464
12865712,47042560
12581008,48123904
12778768,47157248
12812544,47157248
12013696,43954176
12209584,44224512
12240640,44224512
12681120,44765184
14572000,46718976
13096384,48340992
13153104,48340992
13596016,48611328
13753232,48611328
13771568,48611328
13789856,48611328
13808144,48611328
14157376,48611328
15930136,48611328
14771192,49483776
17936984,51101696
19783216,53530624
21103664,54882304
21121728,54882304
12577424,55689216
16542496,55689216
17562176,55689216
12537536,55689216
15563480,55689216
18741128,58724352
18766208,58724352
19089416,59265024
14801232,60346368
16859384,60346368
19907064,60346368
13683584,60346368
17942920,60510208
17960216,60510208
17977480,60510208
14489400,61321216
11948232,60309504
12256656,44830720
11912472,45101056
11957664,44003328
12014584,43986944
12131344,44257280
12241528,44257280
12260392,44257280
12278696,44257280
12297000,44257280
12315304,44257280
13552712,48644096
13571096,48644096
13789792,48644096
13808080,48644096
13826368,48644096
13844656,48644096
14325432,48644096
16374624,48975872
15216768,49516544
15881456,50323456
19658976,53026816
11733408,55455744
11768216,55455744
15427528,55455744
18012456,55730176
18030392,55730176
13304112,56000512
17606864,57618432
19194688,59240448
19211984,59240448
13632072,60321792
17287280,60321792
17304544,60321792
12895160,60862464
17183904,61001728
18416752,61272064
18434048,61272064
13415528,46395392
12239800,48017408
11912208,47886336
12215432,44740608
12233560,44740608
12251480,44740608
12013544,43970560
12209432,46333952
12240488,46333952
12259352,46333952
14407192,48558080
13575896,50720768
13594568,50720768
13785816,50720768
13804104,50720768
13822392,50720768
13840680,50720768
13858968,50720768
13877280,50720768
15072616,50720768
15090904,50720768
15109192,50720768
15127480,50720768
15145768,50720768
12030248,45469696
13170784,48173056
13007504,48336896
13064320,48873472
13081616,48873472
13098880,48873472
13116144,48873472
12953320,48873472
13225992,49143808
13335456,49143808
13609224,49856512
12536464,49856512
12553728,49856512
12570992,49856512
12616832,49856512
12945048,49549312
13431368,49549312
13677424,49819648
13696016,49819648
13713280,49819648
12013248,43614208
12209136,43884544
12240192,43884544
12259056,43884544
13886080,45576192
14443272,46116864
13039936,48279552
13104080,48279552
13760352,48279552
13778640,48279552
13796976,48279552
13815264,48279552
13833552,48279552
14275896,48279552
14780816,48279552
14799104,48279552
14289592,49152000
17837784,50499584
17856104,50499584
19768232,52932608
21029832,54284288
14091616,55431168
17533440,55308288
17551616,55308288
12460936,55308288
15610960,55308288
15628224,55308288
18746728,58277888
12255176,59629568
16219616,59629568
16846488,59629568
18648856,59629568
14668432,59895808
14898592,59895808
16445864,60178432
18581592,60178432
14762696,60182528
11925120,59437056
11970312,43708416
11890496,43847680
12013408,43659264
12209296,43929600
12240352,43929600
12259216,43929600
13499560,45350912
14615264,46432256
13097616,48324608
13566816,48324608
13585104,48324608
13742576,48324608
13760864,48324608
13779152,48324608
13797440,48324608
15434144,48324608
13292320,49197056
16767424,50003968
18347024,51085312
21215648,54611968
14840744,55484416
14874120,55484416
15751272,55484416
17371328,55484416
18314400,55484416
13870896,55484416
16061616,56025088
