14172912,48287744
12839000,50573312
12869352,50573312
12888048,50573312
12906360,50573312
12924672,50573312
12942984,50573312
12961296,50573312
12979592,50573312
13256480,50843648
15529400,50843648
16016240,51113984
14577840,51924992
15564440,51924992
18036680,54083584
18071344,54353920
20718512,56786944
20758272,57327616
13655096,58081280
13684912,58081280
16301584,58081280
16318856,58081280
18937584,58081280
18954856,58081280
13597936,58081280
13857176,45838336
14757480,46649344
12968528,48271360
12987256,48271360
13005568,48271360
13249560,48664576
13267936,48664576
13286248,48664576
13304544,48664576
15198960,48664576
15605336,48664576
14188688,49745920
14621424,49745920
16830312,50016256
17504104,50556928
19963720,53530624
20198840,53800960
13232016,55152640
13101744,55152640
15293856,55418880
15787672,55418880
16278424,55689216
18496912,56496128
12199832,56823808
13857368,45895680
14311456,46436352
14341376,46436352
14360408,46436352
12932040,48721920
12950432,48721920
12968744,48721920
12987056,48721920
13005352,48721920
13023648,48721920
15602872,48721920
15863208,48992256
14638048,49803264
15410800,49803264
18097480,51425280
18123272,51425280
20790008,54665216
20815800,54665216
13619944,55742464
13663216,55742464
16294656,55742464
16318960,55742464
18941864,56012800
18966200,56012800
13621728,55947264
14213200,46088192
14310976,46358528
12878520,48373760
12897616,48373760
12915928,48373760
13159624,48644096
13177968,48644096
13196280,48644096
13214576,48644096
13687912,48644096
15590656,48644096
15926152,48914432
14627776,49725440
15410000,49725440
18086360,51613696
18113384,51613696
20785776,54587392
20811568,54587392
13699840,55398400
13734856,55398400
16372624,55668736
16389928,55668736
19040208,55939072
19057512,55939072
13717760,56008704
13856144,45740032
13953920,45740032
12878072,48566272
12897168,48566272
12915480,48566272
13156632,48566272
13174976,48566272
13193288,48566272
13211584,48566272
13229880,48566272
15469560,48566272
15817368,48836608
14577864,49647616
15344032,49647616
18095664,51535872
18113992,51535872
20790720,54775808
20809048,54775808
13649160,55586816
13685240,55586816
16327304,55586816
16344576,55586816
18963992,55586816
18981264,55586816
13685680,55672832
14163528,48279552
14760184,48943104
12841984,50565120
12861048,50565120
12879360,50565120
13123808,50835456
13142152,50835456
13160464,50835456
13178760,50835456
13197056,50835456
15653752,50835456
16002416,51105792
15216664,51916800
15339336,51916800
18030224,53534720
18048552,53805056
20712896,57044992
20731224,57044992
13620512,57917440
13656592,57917440
16291992,57917440
16309264,57917440
18926416,57917440
19047256,57917440
13855024,47976448
14779512,48910336
12900968,50802688
12920032,50802688
12938344,50802688
13182080,50802688
13200392,50802688
13218704,50802688
13237000,50802688
15201768,50802688
15603344,50802688
14397200,51884032
15246424,51884032
18055336,53506048
18117888,53506048
20643536,57016320
20836768,56877056
12698184,57413632
13728904,57683968
16278728,57954304
16394864,57954304
18852736,57954304
19034824,57954304
13499408,57954304
13617056,57954304
13860808,47857664
14149928,48128000
14342664,48398336
14361392,48398336
14379704,48398336
12944192,50683904
12962584,50683904
12980896,50683904
12999192,50683904
13017488,50683904
15553832,50683904
16454496,50954240
14633744,51765248
15660912,51765248
18101744,53653504
18404800,53923840
20819696,57163776
20845504,57163776
13649552,57704448
14171280,57704448
16324840,57704448
16356976,57704448
18985984,57974784
19028064,57974784
13673008,58023936
14210560,48324608
14779400,48988160
12901576,50610176
12920640,50610176
12938952,50610176
13176984,50880512
13195328,50880512
13213640,50880512
13231936,50880512
15224944,50880512
15545528,50880512
14272360,51961856
14591824,51961856
17188944,52768768
17418520,53039104
20059960,56012800
20112960,56012800
11461440,57901056
12950224,57901056
15521528,58171392
15637792,58171392
18223792,58171392
18292592,58171392
12838544,58171392
13856512,45899776
14763696,46833664
12880528,48455680
12899592,48455680
12917904,48455680
12936216,48455680
13177984,48726016
13196328,48726016
13214624,48726016
15283960,48726016
15526088,48726016
14284992,49807360
14578752,49807360
17225040,50614272
17402696,50884608
20083424,53858304
20101752,53858304
12904480,56016896
13091472,56016896
15758248,56557568
15775584,56557568
18433080,56557568
18450384,56557568
12333592,56557568
