12009208,43958272
12126008,43958272
12236200,44228608
12255104,44228608
12273416,44228608
12291728,44228608
12361392,44228608
12379704,44228608
12398000,44228608
12416296,44498944
12434624,44498944
12452920,44498944
12471216,44498944
12489512,44498944
12557952,44498944
12576248,44498944
12594544,44498944
12612840,44498944
12631136,44498944
12649432,44498944
12667728,44498944
12686024,44769280
12704352,44769280
12722648,44769280
12865416,41390080
12885208,41390080
12916656,41185280
12908032,45764608
13263640,46301184
12145528,46837760
12801224,46837760
13338280,48521216
14067104,48521216
16459952,54734848
13260224,54734848
15367880,55545856
16743496,55545856
14211032,56086528
12007952,43888640
12203880,46252032
12234944,46252032
12253816,46252032
12272128,46252032
12290440,46252032
14747344,48869376
13252992,50761728
13493296,50761728
13511928,50761728
13530224,50761728
13548520,50761728
18661984,54005760
14968736,57249792
18439752,60821504
16690424,62709760
17178560,63250432
18168448,64061440
20365736,64847872
13157328,64847872
16911208,65384448
16033728,65384448
20312312,65654784
18822752,65925120
12009008,44007424
12204936,44277760
12236000,44277760
12254872,44277760
12273184,44277760
12291496,44277760
13542080,45690880
14803488,46772224
13465896,48726016
13484656,48726016
13502952,48726016
13521248,48726016
11428376,55214080
15284848,55480320
15377744,60997632
15631384,60997632
14338488,61538304
17955016,61538304
19409280,63127552
12967712,63127552
15676800,63668224
15816080,63668224
12008896,43986944
12125696,43986944
13006824,45129728
14028320,46211072
14046728,46211072
14207664,46211072
14226008,46211072
14665688,46813184
13385248,48705536
13403688,48705536
13421984,48705536
13440280,48705536
11388168,54923264
14850496,55521280
19162200,60383232
18269272,60719104
16483056,61530112
19136640,61530112
17405128,63033344
14093808,63033344
15444536,64110592
12008904,43982848
12125704,46080000
12235896,46346240
12254800,46346240
12273112,46346240
13530400,47759360
14487400,48570368
12950872,50794496
13004384,50794496
13467032,50794496
13485360,50794496
13503656,50794496
13521952,50794496
14046752,57548800
15327640,57548800
14978168,63016960
15049832,63016960
17432048,63823872
17449416,63823872
20513136,64991232
20530440,64991232
15293392,65257472
15310696,65257472
18123040,65527808
